"etiket","X","Y","Z","moderator","dl","ocr","cv0","cv1"
"stil_Z","ERISIM","GUVEN","DuzBlok","Cinsiyet",0.0425004005490004,1,3.06901614068955,2.94131462920979
"stil_Z","ERISIM","GUVEN","DuzBlok","YasGrup",-0.0640122009195609,0,2.28093934487212,2.43172176732594
"stil_Z","ERISIM","GUVEN","DuzBlok","EgitimGrup",0.00258769876759257,0.666666666666667,3.40459469405638,3.39579601760844
"stil_Z","ERISIM","GUVEN","DuzBlok","MedeniDurum",-0.384852006454024,0,2.03925412652178,2.99647358252199
"stil_Z","ERISIM","GUVEN","DuzBlok","Gelir",-0.0971882878379391,0.333333333333333,2.33435781188095,2.57262071937803
"stil_Z","ERISIM","GUVEN","DuzBlok","MeslekGrup",0.165858648411441,0.6,11.1302611686761,9.42917854211491
"stil_Z","MEMNUNIYET","GUVEN","DuzBlok","Cinsiyet",-0.0453244886404038,0,3.59608759332766,3.76282860681694
"stil_Z","MEMNUNIYET","GUVEN","DuzBlok","YasGrup",0.0284229474199518,1,2.8722588113192,2.791770032619
"stil_Z","MEMNUNIYET","GUVEN","DuzBlok","EgitimGrup",0.11075453602269,0.666666666666667,4.42255033744007,3.95888330900218
"stil_Z","MEMNUNIYET","GUVEN","DuzBlok","MedeniDurum",-0.548094193370064,0,1.53294579391442,2.65192405730609
"stil_Z","MEMNUNIYET","GUVEN","DuzBlok","Gelir",0.571445589669079,0.666666666666667,2.17606077648598,1.22884003784566
"stil_Z","MEMNUNIYET","GUVEN","DuzBlok","MeslekGrup",0.04484048643312,0.6,6.43730336632315,6.15502753965746
"stil_Z","ERISIM","SOY_index","DuzBlok","Cinsiyet",0.014131986680973,1,3.74830066568491,3.6957022657826
"stil_Z","ERISIM","SOY_index","DuzBlok","YasGrup",-0.0325067278265307,0,14.1945768605249,14.6635776497646
"stil_Z","ERISIM","SOY_index","DuzBlok","EgitimGrup",0.0960618687739725,0.666666666666667,14.645194068987,13.3038087033056
"stil_Z","ERISIM","SOY_index","DuzBlok","MedeniDurum",0.631062930613194,1,3.06755559593427,1.63201930928555
"stil_Z","ERISIM","SOY_index","DuzBlok","Gelir",-0.0954137338148704,0,8.49246054819024,9.3426740252838
"stil_Z","ERISIM","SOY_index","DuzBlok","MeslekGrup",0.185283438014022,0.8,10.9235596505397,9.07604435819193
"stil_Z","MEMNUNIYET","SOY_index","DuzBlok","Cinsiyet",-0.132715890869689,0,10.927239124408,12.4780932291697
"stil_Z","MEMNUNIYET","SOY_index","DuzBlok","YasGrup",-1.2071350978977,0,0.661868509580245,2.21321617337379
"stil_Z","MEMNUNIYET","SOY_index","DuzBlok","EgitimGrup",0.228775824572901,0.666666666666667,11.8297476155964,9.41064521976807
"stil_Z","MEMNUNIYET","SOY_index","DuzBlok","MedeniDurum",-1.5376800986735,0,0.26006174420681,1.21027055092645
"stil_Z","MEMNUNIYET","SOY_index","DuzBlok","Gelir",-0.107919258055733,0,7.92401594417289,8.82701935867319
"stil_Z","MEMNUNIYET","SOY_index","DuzBlok","MeslekGrup",-0.0532512565076466,0.2,10.4075801158897,10.9768186593637
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERS","Cinsiyet",-0.285069469879077,0,1.76587687950671,2.34835915856422
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERS","YasGrup",1.96858883595235,1,7.60657299903417,1.06228675208406
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERS","EgitimGrup",-0.80635923884619,0,4.42663504970794,9.91450615699874
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERS","MedeniDurum",2.34510250922578,1,6.51893189580284,0.624757327376857
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERS","Gelir",-0.795029214909968,0,12.3892377471554,27.436037528256
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERS","MeslekGrup",-0.0176445368107343,0.75,22.716574694101,23.120955194746
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERS","Cinsiyet",-0.308475395604006,0,11.0234144474255,15.0067033690038
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERS","YasGrup",1.77364533920683,1,10.6507332804453,1.8075699941866
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERS","EgitimGrup",0.0924028514551607,1,4.22678038646823,3.85371536801673
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERS","MedeniDurum",0.611749401265703,1,7.38801579877781,4.0072683445951
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERS","Gelir",-0.621631062136147,0,14.5147363473842,27.0258954096444
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERS","MeslekGrup",1.84696007286983,1,9.86805122992756,1.55634840582856
"dikkatli","MEMNUNIYET","GUVEN","ERS","Cinsiyet",-1.1434956877749,0,0.534863182442112,1.67824969477889
"dikkatli","MEMNUNIYET","GUVEN","ERS","YasGrup",1.97593987493662,1,7.94911935187812,1.10199400039548
"dikkatli","MEMNUNIYET","GUVEN","ERS","EgitimGrup",-1.27053415650687,0,2.07071697846122,7.37745754894206
"dikkatli","MEMNUNIYET","GUVEN","ERS","MedeniDurum",0.72301858583968,1,6.31914106327747,3.06658542655454
"dikkatli","MEMNUNIYET","GUVEN","ERS","Gelir",-0.674723204534196,0,11.9493450087249,23.4624124597503
"dikkatli","MEMNUNIYET","GUVEN","ERS","MeslekGrup",0.193611383546633,0.75,15.42752512363,12.7119421197104
"dikkatli","MEMNUNIYET","SOY_index","ERS","Cinsiyet",-0.61062038585104,0,24.5352571370398,45.1834801190869
"dikkatli","MEMNUNIYET","SOY_index","ERS","YasGrup",0.400985820754673,1,16.3196655473913,10.9286199851111
"dikkatli","MEMNUNIYET","SOY_index","ERS","EgitimGrup",-0.801953966233542,0,23.1183074363304,51.551370699851
"dikkatli","MEMNUNIYET","SOY_index","ERS","MedeniDurum",-1.01523401431191,0,7.38750081525891,20.3895702583127
"dikkatli","MEMNUNIYET","SOY_index","ERS","Gelir",-1.31492584851374,0,4.51795291223139,16.8270017949445
"dikkatli","MEMNUNIYET","SOY_index","ERS","MeslekGrup",-0.221849982801788,0.5,40.6267610523935,50.7178019145569
"dikkatli","MEMNUNIYET","GUV_Saglayici","KAB","Cinsiyet",0.369307878388848,1,1.76587687950671,1.22059629005404
"dikkatli","MEMNUNIYET","GUV_Saglayici","KAB","YasGrup",1.4706918355476,1,7.60657299903417,1.74773541585363
"dikkatli","MEMNUNIYET","GUV_Saglayici","KAB","EgitimGrup",-1.50493902082026,0.333333333333333,4.42663504970794,19.9370285834274
"dikkatli","MEMNUNIYET","GUV_Saglayici","KAB","MedeniDurum",-0.308205069053698,1,6.51893189580284,8.8721362950976
"dikkatli","MEMNUNIYET","GUV_Saglayici","KAB","Gelir",-1.00665420889255,0,12.3892377471554,33.9022838232792
"dikkatli","MEMNUNIYET","GUV_Saglayici","KAB","MeslekGrup",0.0425293143412624,0.75,22.716574694101,21.7707103923163
"dikkatli","MEMNUNIYET","GUV_Odeyici","KAB","Cinsiyet",-0.881611736841345,0,11.0234144474255,26.6192152833559
"dikkatli","MEMNUNIYET","GUV_Odeyici","KAB","YasGrup",1.14537922855576,1,10.6507332804453,3.38803298251312
"dikkatli","MEMNUNIYET","GUV_Odeyici","KAB","EgitimGrup",-0.560190282034676,0.666666666666667,4.22678038646823,7.40111636039087
"dikkatli","MEMNUNIYET","GUV_Odeyici","KAB","MedeniDurum",2.39843095439978,1,7.38801579877781,0.67127810313292
"dikkatli","MEMNUNIYET","GUV_Odeyici","KAB","Gelir",-1.1151753596395,0,14.5147363473842,44.2714408579597
"dikkatli","MEMNUNIYET","GUV_Odeyici","KAB","MeslekGrup",-0.204669086546744,0.5,9.86805122992756,12.1092724451092
"dikkatli","MEMNUNIYET","GUVEN","KAB","Cinsiyet",-2.25315668406677,0,0.534863182442112,5.09068501600154
"dikkatli","MEMNUNIYET","GUVEN","KAB","YasGrup",2.4173993928399,1,7.94911935187812,0.708689168776326
"dikkatli","MEMNUNIYET","GUVEN","KAB","EgitimGrup",-1.69041085672654,0,2.07071697846122,11.2268224228349
"dikkatli","MEMNUNIYET","GUVEN","KAB","MedeniDurum",0.37833834917422,1,6.31914106327747,4.32860336424543
"dikkatli","MEMNUNIYET","GUVEN","KAB","Gelir",-1.04313259091688,0,11.9493450087249,33.9133606885968
"dikkatli","MEMNUNIYET","GUVEN","KAB","MeslekGrup",0.225738020361337,0.75,15.42752512363,12.3100406105898
"dikkatli","MEMNUNIYET","SOY_index","KAB","Cinsiyet",-0.479516807795958,0,24.5352571370398,39.6316466865954
"dikkatli","MEMNUNIYET","SOY_index","KAB","YasGrup",-0.104482170303926,1,16.3196655473913,18.1170417104033
"dikkatli","MEMNUNIYET","SOY_index","KAB","EgitimGrup",-1.24450167881426,0,23.1183074363304,80.2483749912901
"dikkatli","MEMNUNIYET","SOY_index","KAB","MedeniDurum",-1.17971848052268,0,7.38750081525891,24.0349248475535
"dikkatli","MEMNUNIYET","SOY_index","KAB","Gelir",-1.49778347177404,0,4.51795291223139,20.2032295274456
"dikkatli","MEMNUNIYET","SOY_index","KAB","MeslekGrup",-0.769090021555605,0.25,40.6267610523935,87.6644984224503
"dikkatli","MEMNUNIYET","GUV_Saglayici","UYG","Cinsiyet",-2.00646466984448,0,1.76587687950671,13.1327887014576
"dikkatli","MEMNUNIYET","GUV_Saglayici","UYG","YasGrup",1.51544845667128,1,7.60657299903417,1.67123735040499
"dikkatli","MEMNUNIYET","GUV_Saglayici","UYG","EgitimGrup",-1.54067291084557,0,4.42663504970794,20.6623380571114
"dikkatli","MEMNUNIYET","GUV_Saglayici","UYG","MedeniDurum",4.50574960833326,1,6.51893189580284,0.0720035970040273
"dikkatli","MEMNUNIYET","GUV_Saglayici","UYG","Gelir",-0.484331557522837,0,12.3892377471554,20.1088442346701
"dikkatli","MEMNUNIYET","GUV_Saglayici","UYG","MeslekGrup",0.389823448670762,0.5,22.716574694101,15.3831287305549
"dikkatli","MEMNUNIYET","GUV_Odeyici","UYG","Cinsiyet",0.36785163894101,1,11.0234144474255,7.63062654072123
"dikkatli","MEMNUNIYET","GUV_Odeyici","UYG","YasGrup",3.2791132623315,1,10.6507332804453,0.401124051596713
"dikkatli","MEMNUNIYET","GUV_Odeyici","UYG","EgitimGrup",-0.567951346554868,0.333333333333333,4.22678038646823,7.45878037970528
"dikkatli","MEMNUNIYET","GUV_Odeyici","UYG","MedeniDurum",1.137118325901,1,7.38801579877781,2.36964669928943
"dikkatli","MEMNUNIYET","GUV_Odeyici","UYG","Gelir",-0.781031756320843,0,14.5147363473842,31.6961806645836
"dikkatli","MEMNUNIYET","GUV_Odeyici","UYG","MeslekGrup",-0.707103832361193,0.25,9.86805122992756,20.0134835330073
"dikkatli","MEMNUNIYET","GUVEN","UYG","Cinsiyet",-2.61039602975754,0,0.534863182442112,7.27651288788435
"dikkatli","MEMNUNIYET","GUVEN","UYG","YasGrup",2.43577417116168,1,7.94911935187812,0.695786071037603
"dikkatli","MEMNUNIYET","GUVEN","UYG","EgitimGrup",-1.92943658848674,0,2.07071697846122,14.2581903973544
"dikkatli","MEMNUNIYET","GUVEN","UYG","MedeniDurum",1.49731401664744,1,6.31914106327747,1.41378325267728
"dikkatli","MEMNUNIYET","GUVEN","UYG","Gelir",-0.592153507280004,0,11.9493450087249,21.6029520329488
"dikkatli","MEMNUNIYET","GUVEN","UYG","MeslekGrup",0.177261212732056,0.5,15.42752512363,12.9214929728227
"dikkatli","MEMNUNIYET","SOY_index","UYG","Cinsiyet",-0.482059233793501,0,24.5352571370398,39.7325354121969
"dikkatli","MEMNUNIYET","SOY_index","UYG","YasGrup",-0.141670619753977,1,16.3196655473913,18.8034709113857
"dikkatli","MEMNUNIYET","SOY_index","UYG","EgitimGrup",-0.747624573985967,0.333333333333333,23.1183074363304,48.8253383976853
"dikkatli","MEMNUNIYET","SOY_index","UYG","MedeniDurum",-0.33895434943427,1,7.38750081525891,10.3682042858503
"dikkatli","MEMNUNIYET","SOY_index","UYG","Gelir",0.109832971409881,1,4.51795291223139,4.04801251675902
"dikkatli","MEMNUNIYET","SOY_index","UYG","MeslekGrup",-0.242764913252149,0.25,40.6267610523935,51.789731809378
"dikkatli","MEMNUNIYET","GUV_Saglayici","ULS","Cinsiyet",-1.58320156062779,0,1.76587687950671,8.60074603476727
"dikkatli","MEMNUNIYET","GUV_Saglayici","ULS","YasGrup",0.440189462083935,1,7.60657299903417,4.89798197765729
"dikkatli","MEMNUNIYET","GUV_Saglayici","ULS","EgitimGrup",-0.625921046823716,0.333333333333333,4.42663504970794,8.27766365114386
"dikkatli","MEMNUNIYET","GUV_Saglayici","ULS","MedeniDurum",1.39115275979075,1,6.51893189580284,1.62183427695208
"dikkatli","MEMNUNIYET","GUV_Saglayici","ULS","Gelir",-0.852070088820238,0,12.3892377471554,29.0465077641929
"dikkatli","MEMNUNIYET","GUV_Saglayici","ULS","MeslekGrup",0.479261870308447,0.75,22.716574694101,14.067018588558
"dikkatli","MEMNUNIYET","GUV_Odeyici","ULS","Cinsiyet",-0.164929433458929,0,11.0234144474255,13.0000217468536
"dikkatli","MEMNUNIYET","GUV_Odeyici","ULS","YasGrup",0.771179130465458,1,10.6507332804453,4.92561731961012
"dikkatli","MEMNUNIYET","GUV_Odeyici","ULS","EgitimGrup",-0.382775263087785,0.333333333333333,4.22678038646823,6.19793287459492
"dikkatli","MEMNUNIYET","GUV_Odeyici","ULS","MedeniDurum",0.760292610087802,1,7.38801579877781,3.45411608888259
"dikkatli","MEMNUNIYET","GUV_Odeyici","ULS","Gelir",-0.847582975264213,0,14.5147363473842,33.8773757242223
"dikkatli","MEMNUNIYET","GUV_Odeyici","ULS","MeslekGrup",-0.508613921690805,0.25,9.86805122992756,16.4104169369115
"dikkatli","MEMNUNIYET","GUVEN","ULS","Cinsiyet",-1.94891375543285,0,0.534863182442112,3.75530487221023
"dikkatli","MEMNUNIYET","GUVEN","ULS","YasGrup",0.931739845654808,1,7.94911935187812,3.13090249981958
"dikkatli","MEMNUNIYET","GUVEN","ULS","EgitimGrup",-0.582336346738844,0,2.07071697846122,3.70703091063174
"dikkatli","MEMNUNIYET","GUVEN","ULS","MedeniDurum",0.633789346694994,1,6.31914106327747,3.35279371514676
"dikkatli","MEMNUNIYET","GUVEN","ULS","Gelir",-0.861646472484159,0,11.9493450087249,28.2847542061811
"dikkatli","MEMNUNIYET","GUVEN","ULS","MeslekGrup",0.374678834597588,0.75,15.42752512363,10.6065785317267
"dikkatli","MEMNUNIYET","SOY_index","ULS","Cinsiyet",-0.247389052701782,1,24.5352571370398,31.4217460537641
"dikkatli","MEMNUNIYET","SOY_index","ULS","YasGrup",-0.529177231700715,0,16.3196655473913,27.7032043735639
"dikkatli","MEMNUNIYET","SOY_index","ULS","EgitimGrup",-0.409585630929739,0.333333333333333,23.1183074363304,34.8206452236508
"dikkatli","MEMNUNIYET","SOY_index","ULS","MedeniDurum",-0.127129145178849,1,7.38750081525891,8.38897747191632
"dikkatli","MEMNUNIYET","SOY_index","ULS","Gelir",-0.75438056507433,0,4.51795291223139,9.60649624663646
"dikkatli","MEMNUNIYET","SOY_index","ULS","MeslekGrup",-0.627850654493466,0.25,40.6267610523935,76.1174577008809
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERISIM","Cinsiyet",-2.08702834029047,0,1.76587687950671,14.2346015269113
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERISIM","YasGrup",1.94103160762268,1,7.60657299903417,1.09196751240727
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERISIM","EgitimGrup",-1.85844284453737,0,4.42663504970794,28.3912942991895
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERISIM","MedeniDurum",-0.167242716728107,1,6.51893189580284,7.70564563707982
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERISIM","Gelir",-1.2340044376534,0,12.3892377471554,42.5565002360455
"dikkatli","MEMNUNIYET","GUV_Saglayici","ERISIM","MeslekGrup",-0.0449885083641797,0.5,22.716574694101,23.7618969475521
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERISIM","Cinsiyet",-0.444346722383213,1,11.0234144474255,17.1906962093057
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERISIM","YasGrup",0.792195319137024,1,10.6507332804453,4.82317980986019
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERISIM","EgitimGrup",-0.715627489910377,0.666666666666667,4.22678038646823,8.64575160544955
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERISIM","MedeniDurum",2.47745245753707,1,7.38801579877781,0.620274428951163
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERISIM","Gelir",-1.33774399218732,0,14.5147363473842,55.3074946161783
"dikkatli","MEMNUNIYET","GUV_Odeyici","ERISIM","MeslekGrup",-1.18417634422259,0,9.86805122992756,32.2487323373535
"dikkatli","MEMNUNIYET","GUVEN","ERISIM","Cinsiyet",-2.26881014509342,0,0.534863182442112,5.17099881013852
"dikkatli","MEMNUNIYET","GUVEN","ERISIM","YasGrup",0.667292116909425,1,7.94911935187812,4.07866215345319
"dikkatli","MEMNUNIYET","GUVEN","ERISIM","EgitimGrup",-2.10318071614845,0.333333333333333,2.07071697846122,16.9636977464281
"dikkatli","MEMNUNIYET","GUVEN","ERISIM","MedeniDurum",0.632331648477805,1,6.31914106327747,3.35768464046301
"dikkatli","MEMNUNIYET","GUVEN","ERISIM","Gelir",-1.2449598222187,0,11.9493450087249,41.4976288186619
"dikkatli","MEMNUNIYET","GUVEN","ERISIM","MeslekGrup",-0.419717754359111,0.5,15.42752512363,23.4734739209645
"dikkatli","MEMNUNIYET","SOY_index","ERISIM","Cinsiyet",-0.887697691799924,0,24.5352571370398,59.6091354652841
"dikkatli","MEMNUNIYET","SOY_index","ERISIM","YasGrup",-0.326929586414022,1,16.3196655473913,22.6305427383079
"dikkatli","MEMNUNIYET","SOY_index","ERISIM","EgitimGrup",-1.58429603905506,0,23.1183074363304,112.721578672877
"dikkatli","MEMNUNIYET","SOY_index","ERISIM","MedeniDurum",-1.03203632413563,0,7.38750081525891,20.735056490457
"dikkatli","MEMNUNIYET","SOY_index","ERISIM","Gelir",-1.79874486668615,0,4.51795291223139,27.2977386182926
"dikkatli","MEMNUNIYET","SOY_index","ERISIM","MeslekGrup",-0.6865155630305,0.25,40.6267610523935,80.7164625880689
"dikkatli","ERISIM","GUV_Saglayici","MTT","Cinsiyet",1.56825334968726,1,2.96735000935809,0.618422090261125
"dikkatli","ERISIM","GUV_Saglayici","MTT","YasGrup",0.0214655577493645,1,4.66533994266156,4.56626299375086
"dikkatli","ERISIM","GUV_Saglayici","MTT","EgitimGrup",-0.34908806615572,0.333333333333333,7.40606663175352,10.5001290335836
"dikkatli","ERISIM","GUV_Saglayici","MTT","MedeniDurum",-0.337684666121226,0,8.56594994195179,12.0068785951545
"dikkatli","ERISIM","GUV_Saglayici","MTT","Gelir",-1.46752685296521,0,7.38331524268622,32.0324551297176
"dikkatli","ERISIM","GUV_Saglayici","MTT","MeslekGrup",-0.804086297022076,0.5,23.3408094643812,52.1586275486186
"dikkatli","ERISIM","GUV_Odeyici","MTT","Cinsiyet",-1.05551807343253,0,3.61180649312846,10.3783939053037
"dikkatli","ERISIM","GUV_Odeyici","MTT","YasGrup",0.313397367514909,1,13.2931786762403,9.71677384455076
"dikkatli","ERISIM","GUV_Odeyici","MTT","EgitimGrup",1.28160277239474,1,6.34023353620008,1.7599982709489
"dikkatli","ERISIM","GUV_Odeyici","MTT","MedeniDurum",0.17776046508015,1,6.36908149579879,5.33183150774601
"dikkatli","ERISIM","GUV_Odeyici","MTT","Gelir",-0.967238442353353,0,14.1529347022959,37.231696123779
"dikkatli","ERISIM","GUV_Odeyici","MTT","MeslekGrup",-0.62817880822804,0.25,27.3686876456152,51.2942357162396
"dikkatli","ERISIM","GUVEN","MTT","Cinsiyet",-0.823410420283589,0,1.97302290103875,4.49505209462619
"dikkatli","ERISIM","GUVEN","MTT","YasGrup",1.46621333684408,1,8.14392296839711,1.87959938327813
"dikkatli","ERISIM","GUVEN","MTT","EgitimGrup",-0.0868253569094479,0.666666666666667,7.2303290054377,7.88616452179344
"dikkatli","ERISIM","GUVEN","MTT","MedeniDurum",-0.123502086844295,1,6.94081693785972,7.85320374557798
"dikkatli","ERISIM","GUVEN","MTT","Gelir",-1.26514564343056,0,9.19744241407711,32.5921379186498
"dikkatli","ERISIM","GUVEN","MTT","MeslekGrup",-0.783101462410541,0.25,24.3670090884934,53.321071646319
"dikkatli","ERISIM","SOY_index","MTT","Cinsiyet",2.60652161256933,1,8.53267159996231,0.629632404791014
"dikkatli","ERISIM","SOY_index","MTT","YasGrup",-0.0319941524678136,1,5.01637368357273,5.17946335459865
"dikkatli","ERISIM","SOY_index","MTT","EgitimGrup",-0.761864492990663,0.333333333333333,8.6009650879122,18.4255614555817
"dikkatli","ERISIM","SOY_index","MTT","MedeniDurum",-0.497485719470265,0,8.7777941439899,14.4357946171757
"dikkatli","ERISIM","SOY_index","MTT","Gelir",-0.345622737502873,0,22.6651760951128,32.022935853035
"dikkatli","ERISIM","SOY_index","MTT","MeslekGrup",-0.782631402831384,0.25,15.2075755967114,33.2623158958956
"dikkatli","ERISIM","GUV_Saglayici","FCV","Cinsiyet",-1.02359937727182,0,2.96735000935809,8.25871231415305
"dikkatli","ERISIM","GUV_Saglayici","FCV","YasGrup",-0.184069809205349,0,4.66533994266156,5.60820392381762
"dikkatli","ERISIM","GUV_Saglayici","FCV","EgitimGrup",-0.173914297984364,0.333333333333333,7.40606663175352,8.81287550429468
"dikkatli","ERISIM","GUV_Saglayici","FCV","MedeniDurum",0.178197369908376,1,8.56594994195179,7.16779205618724
"dikkatli","ERISIM","GUV_Saglayici","FCV","Gelir",-0.653269990441888,0,7.38331524268622,14.1893651186832
"dikkatli","ERISIM","GUV_Saglayici","FCV","MeslekGrup",-0.079837128342152,1,23.3408094643812,25.2806792011969
"dikkatli","ERISIM","GUV_Odeyici","FCV","Cinsiyet",-0.474948154720765,0,3.61180649312846,5.80753502452124
"dikkatli","ERISIM","GUV_Odeyici","FCV","YasGrup",-0.12178555560481,0,13.2931786762403,15.0148029508758
"dikkatli","ERISIM","GUV_Odeyici","FCV","EgitimGrup",-0.0795028436655292,0.666666666666667,6.34023353620008,6.86487922992042
"dikkatli","ERISIM","GUV_Odeyici","FCV","MedeniDurum",0.922464952915626,1,6.36908149579879,2.53195140487427
"dikkatli","ERISIM","GUV_Odeyici","FCV","Gelir",-0.557157931814257,0,14.1529347022959,24.7068352014833
"dikkatli","ERISIM","GUV_Odeyici","FCV","MeslekGrup",-0.176518617324916,0.25,27.3686876456152,32.6523944729581
"dikkatli","ERISIM","GUVEN","FCV","Cinsiyet",-1.23928494312264,0,1.97302290103875,6.81313100926529
"dikkatli","ERISIM","GUVEN","FCV","YasGrup",-0.160554024248392,0,8.14392296839711,9.56227840451493
"dikkatli","ERISIM","GUVEN","FCV","EgitimGrup",-0.162519402625993,0.333333333333333,7.2303290054377,8.50627344448374
"dikkatli","ERISIM","GUVEN","FCV","MedeniDurum",0.479678174897161,1,6.94081693785972,4.29624465982471
"dikkatli","ERISIM","GUVEN","FCV","Gelir",-0.578064256830279,0,9.19744241407711,16.3952179557159
"dikkatli","ERISIM","GUVEN","FCV","MeslekGrup",-0.123467438379552,0.75,24.3670090884934,27.5691548341957
"dikkatli","ERISIM","SOY_index","FCV","Cinsiyet",0.260797250580592,1,8.53267159996231,6.57388684112924
